"35","80","70","65","45","3","20","55","1","60"
2375209.71305874,573783.634029184,54084.7379787371,8136.62081075023,44157.9045178775,5399.04862302489,0,376.435455592527,8904.99309479384,0
0,4883195.76345689,53870.6084083958,65190.9715977228,126.145044746831,2663.12136407411,6135.56790881652,81053.9666099037,6255.06503947936,0
0,0,26705807.913269,67373.6396438917,918958.597257919,0,0,0,0,0
0,0,0,12775805.1007337,35479.8335148837,5008.71413936152,56363.1980905956,34433.2368192627,3.52589284437167,0
0,0,0,0,13148972.4450725,643.895330834728,0,1026.65593975551,310.328749786557,0
0,0,0,0,0,388315.900718532,701.090622767485,1724.91092756498,109501.973220663,0
0,0,0,0,0,0,3298603.10976149,17230.2440404978,0,0
0,0,0,0,0,0,0,226509.541900546,106.202195003433,0
0,0,0,0,0,0,0,0,620059.754090433,0
0,0,0,0,0,0,0,0,0,5867663.99237484
